"","arr_window","arr_date","arr_hour"
"46027",88,"04",16
"46028",88,"04",16
"46029",88,"04",16
"46030",88,"04",16
"46031",88,"04",16
"46032",88,"04",16
"46033",88,"04",16
"46034",88,"04",16
"46035",88,"04",16
"46036",88,"04",16
"46037",88,"04",16
"46038",88,"04",16
"46039",88,"04",16
"46040",88,"04",16
"46041",88,"04",16
"46042",88,"04",16
"46043",88,"04",16
"46044",88,"04",16
"46045",87,"04",15
"46046",88,"04",16
"46047",88,"04",16
"46048",88,"04",16
"46049",87,"04",15
"46050",87,"04",15
"46051",88,"04",16
"46052",87,"04",15
"46053",87,"04",15
"46054",87,"04",15
"46055",87,"04",15
"46056",87,"04",15
"46057",87,"04",15
"46058",87,"04",15
"46059",87,"04",15
"46060",87,"04",15
"46061",87,"04",15
"46062",87,"04",15
"46063",87,"04",15
"46064",87,"04",15
"46065",87,"04",15
"46066",87,"04",15
"46067",87,"04",15
"46068",87,"04",15
"46069",90,"04",18
"46070",90,"04",18
"46071",90,"04",18
"46072",90,"04",18
"46073",90,"04",18
"46074",90,"04",18
"46075",90,"04",18
"46076",90,"04",18
"46077",90,"04",18
"46078",90,"04",18
"46079",90,"04",18
"46080",90,"04",18
"46081",90,"04",18
"46082",90,"04",18
"46083",90,"04",18
"46084",90,"04",18
"46085",90,"04",18
"46086",90,"04",18
"46087",90,"04",18
"46088",90,"04",18
"46089",90,"04",18
"46090",90,"04",18
"46091",90,"04",18
"46092",90,"04",18
"46093",90,"04",18
"46094",90,"04",18
"46095",90,"04",18
"46096",90,"04",18
"46097",90,"04",18
"46098",90,"04",18
"46099",90,"04",18
"46100",90,"04",18
"46101",89,"04",17
"46102",90,"04",18
"46103",90,"04",18
"46104",90,"04",18
"46105",89,"04",17
"46106",89,"04",17
"46107",89,"04",17
"46108",89,"04",17
"46109",89,"04",17
"46110",89,"04",17
"46111",89,"04",17
"46112",89,"04",17
"46113",89,"04",17
"46114",89,"04",17
"46115",90,"04",18
"46116",89,"04",17
"46117",89,"04",17
"46118",89,"04",17
"46119",89,"04",17
"46120",89,"04",17
"46121",89,"04",17
"46122",89,"04",17
"46123",89,"04",17
"46124",89,"04",17
"46125",89,"04",17
"46126",89,"04",17
"46127",89,"04",17
"46128",89,"04",17
"46129",89,"04",17
"46130",89,"04",17
"46131",89,"04",17
"46132",89,"04",17
"46133",89,"04",17
"46134",89,"04",17
"46135",89,"04",17
"46136",89,"04",17
"46137",89,"04",17
"46138",89,"04",17
"46139",89,"04",17
"46140",89,"04",17
"46141",89,"04",17
"46142",89,"04",17
"46143",89,"04",17
"46144",89,"04",17
"46145",89,"04",17
"46146",89,"04",17
"46147",88,"04",16
"46148",88,"04",16
"46149",88,"04",16
"46150",89,"04",17
"46151",89,"04",17
"46152",89,"04",17
"46153",88,"04",16
"46154",89,"04",17
"46155",88,"04",16
"46156",88,"04",16
"46157",88,"04",16
"46158",88,"04",16
"46159",88,"04",16
"46160",88,"04",16
"46161",88,"04",16
"46162",88,"04",16
"46163",88,"04",16
"46164",88,"04",16
"46165",88,"04",16
"46166",88,"04",16
"46167",88,"04",16
"46168",88,"04",16
"46169",91,"04",19
"46170",91,"04",19
"46171",91,"04",19
"46172",91,"04",19
"46173",91,"04",19
"46174",91,"04",19
"46175",91,"04",19
"46176",91,"04",19
"46177",91,"04",19
"46178",91,"04",19
"46179",91,"04",19
"46180",91,"04",19
"46181",91,"04",19
"46182",91,"04",19
"46183",91,"04",19
"46184",91,"04",19
"46185",91,"04",19
"46186",91,"04",19
"46187",91,"04",19
"46188",90,"04",18
"46189",91,"04",19
"46190",91,"04",19
"46191",91,"04",19
"46192",91,"04",19
"46193",91,"04",19
"46194",91,"04",19
"46195",91,"04",19
"46196",90,"04",18
"46197",90,"04",18
"46198",91,"04",19
"46199",90,"04",18
"46200",91,"04",19
"46201",91,"04",19
"46202",91,"04",19
"46203",91,"04",19
"46204",90,"04",18
"46205",91,"04",19
"46206",90,"04",18
"46207",90,"04",18
"46208",90,"04",18
"46209",90,"04",18
"46210",90,"04",18
"46211",90,"04",18
"46212",90,"04",18
"46213",90,"04",18
"46214",90,"04",18
"46215",90,"04",18
"46216",90,"04",18
"46217",90,"04",18
"46218",90,"04",18
"46219",90,"04",18
"46220",90,"04",18
"46221",90,"04",18
"46222",90,"04",18
"46223",90,"04",18
"46224",90,"04",18
"46225",90,"04",18
"46226",90,"04",18
"46227",90,"04",18
"46228",90,"04",18
"46229",90,"04",18
"46230",90,"04",18
"46231",90,"04",18
"46232",90,"04",18
"46233",90,"04",18
"46234",90,"04",18
"46235",90,"04",18
"46236",90,"04",18
"46237",89,"04",17
"46238",90,"04",18
"46239",90,"04",18
"46240",90,"04",18
"46241",89,"04",17
"46242",89,"04",17
"46243",90,"04",18
"46244",89,"04",17
"46245",89,"04",17
"46246",90,"04",18
"46247",89,"04",17
"46248",90,"04",18
"46249",89,"04",17
"46250",89,"04",17
"46251",89,"04",17
"46252",89,"04",17
"46253",89,"04",17
"46254",89,"04",17
"46255",89,"04",17
"46256",89,"04",17
"46257",89,"04",17
"46258",89,"04",17
"46259",89,"04",17
"46260",89,"04",17
"46261",89,"04",17
"46262",89,"04",17
"46263",89,"04",17
"46264",89,"04",17
"46265",89,"04",17
"46266",89,"04",17
"46267",89,"04",17
"46268",89,"04",17
"46269",89,"04",17
"46270",89,"04",17
"46271",88,"04",16
"46272",89,"04",17
"46273",89,"04",17
"46274",89,"04",17
"46275",89,"04",17
"46276",89,"04",17
"46277",89,"04",17
"46278",89,"04",17
"46279",89,"04",17
"46280",89,"04",17
"46281",88,"04",16
"46282",88,"04",16
"46283",88,"04",16
"46284",88,"04",16
"46285",88,"04",16
"46286",89,"04",17
"46287",89,"04",17
"46288",89,"04",17
"46289",88,"04",16
"46290",88,"04",16
"46291",88,"04",16
"46292",88,"04",16
"46293",88,"04",16
"46294",88,"04",16
"46295",89,"04",17
"46296",88,"04",16
"46297",88,"04",16
"46298",88,"04",16
"46299",88,"04",16
"46300",88,"04",16
"46301",88,"04",16
"46302",88,"04",16
"46303",88,"04",16
"46304",88,"04",16
"46305",88,"04",16
"46306",88,"04",16
"46307",88,"04",16
"46308",88,"04",16
"46309",88,"04",16
"46310",88,"04",16
"46311",88,"04",16
"46312",88,"04",16
"46313",88,"04",16
"46314",88,"04",16
"46315",88,"04",16
"46316",88,"04",16
"46317",88,"04",16
"46318",88,"04",16
"46319",88,"04",16
"46320",87,"04",15
"46321",87,"04",15
"46322",88,"04",16
"46323",88,"04",16
"46324",88,"04",16
"46325",88,"04",16
"46326",88,"04",16
"46327",88,"04",16
"46328",88,"04",16
"46329",91,"04",19
"46330",91,"04",19
"46331",91,"04",19
"46332",91,"04",19
"46333",91,"04",19
"46334",91,"04",19
"46335",91,"04",19
"46336",91,"04",19
"46337",91,"04",19
"46338",91,"04",19
"46339",91,"04",19
"46340",91,"04",19
"46341",91,"04",19
"46342",91,"04",19
"46343",91,"04",19
"46344",91,"04",19
"46345",91,"04",19
"46346",91,"04",19
"46347",91,"04",19
"46348",91,"04",19
"46349",91,"04",19
"46350",91,"04",19
"46351",91,"04",19
"46352",91,"04",19
"46353",91,"04",19
"46354",91,"04",19
"46355",91,"04",19
"46356",91,"04",19
"46357",91,"04",19
"46358",91,"04",19
"46359",91,"04",19
"46360",91,"04",19
"46361",91,"04",19
"46362",91,"04",19
"46363",91,"04",19
"46364",91,"04",19
"46365",91,"04",19
"46366",91,"04",19
"46367",91,"04",19
"46368",91,"04",19
"46369",91,"04",19
"46370",91,"04",19
"46371",91,"04",19
"46372",91,"04",19
"46373",90,"04",18
"46374",90,"04",18
"46375",91,"04",19
"46376",90,"04",18
"46377",90,"04",18
"46378",90,"04",18
"46379",90,"04",18
"46380",90,"04",18
"46381",90,"04",18
"46382",90,"04",18
"46383",90,"04",18
"46384",90,"04",18
"46385",90,"04",18
"46386",90,"04",18
"46387",90,"04",18
"46388",90,"04",18
"46389",90,"04",18
"46390",90,"04",18
"46391",90,"04",18
"46392",90,"04",18
"46393",90,"04",18
"46394",90,"04",18
"46395",90,"04",18
"46396",90,"04",18
"46397",90,"04",18
"46398",90,"04",18
"46399",90,"04",18
"46400",90,"04",18
"46401",90,"04",18
"46402",90,"04",18
"46403",90,"04",18
"46404",90,"04",18
"46405",90,"04",18
"46406",90,"04",18
"46407",90,"04",18
"46408",90,"04",18
"46409",89,"04",17
"46410",90,"04",18
"46411",90,"04",18
"46412",90,"04",18
"46413",90,"04",18
"46414",90,"04",18
"46415",90,"04",18
"46416",89,"04",17
"46417",90,"04",18
"46418",89,"04",17
"46419",89,"04",17
"46420",90,"04",18
"46421",90,"04",18
"46422",89,"04",17
"46423",89,"04",17
"46424",89,"04",17
"46425",89,"04",17
"46426",89,"04",17
"46427",89,"04",17
"46428",89,"04",17
"46429",89,"04",17
"46430",89,"04",17
"46431",89,"04",17
"46432",89,"04",17
"46433",89,"04",17
"46434",89,"04",17
"46435",89,"04",17
"46436",89,"04",17
"46437",89,"04",17
"46438",89,"04",17
"46439",89,"04",17
"46440",89,"04",17
"46441",89,"04",17
"46442",89,"04",17
"46443",89,"04",17
"46444",89,"04",17
"46445",89,"04",17
"46446",89,"04",17
"46447",89,"04",17
"46448",89,"04",17
"46449",89,"04",17
"46450",89,"04",17
"46451",89,"04",17
"46452",89,"04",17
"46453",89,"04",17
"46454",89,"04",17
"46455",89,"04",17
"46456",89,"04",17
"46457",89,"04",17
"46458",89,"04",17
"46459",88,"04",16
"46460",89,"04",17
"46461",89,"04",17
"46462",88,"04",16
"46463",89,"04",17
"46464",89,"04",17
"46465",89,"04",17
"46466",89,"04",17
"46467",91,"04",19
"46468",91,"04",19
"46469",91,"04",19
"46470",91,"04",19
"46471",91,"04",19
"46472",91,"04",19
"46473",91,"04",19
"46474",90,"04",18
"46475",90,"04",18
"46476",91,"04",19
"46477",91,"04",19
"46478",91,"04",19
"46479",91,"04",19
"46480",91,"04",19
"46481",90,"04",18
"46482",90,"04",18
"46483",90,"04",18
"46484",90,"04",18
"46485",90,"04",18
"46486",90,"04",18
"46487",90,"04",18
"46488",90,"04",18
"46489",90,"04",18
"46490",90,"04",18
"46491",90,"04",18
"46492",90,"04",18
"46493",90,"04",18
"46494",90,"04",18
"46495",90,"04",18
"46496",90,"04",18
"46497",90,"04",18
"46498",90,"04",18
"46499",90,"04",18
"46500",90,"04",18
"46501",90,"04",18
"46502",90,"04",18
"46503",90,"04",18
"46504",90,"04",18
"46505",90,"04",18
"46506",90,"04",18
"46507",90,"04",18
"46508",90,"04",18
"46509",90,"04",18
"46510",89,"04",17
"46511",90,"04",18
"46512",89,"04",17
"46513",90,"04",18
"46514",89,"04",17
"46515",90,"04",18
"46516",90,"04",18
"46517",90,"04",18
"46518",89,"04",17
"46519",90,"04",18
"46520",89,"04",17
"46521",89,"04",17
"46522",89,"04",17
"46523",89,"04",17
"46524",90,"04",18
"46525",89,"04",17
"46526",89,"04",17
"46527",89,"04",17
"46528",89,"04",17
"46529",89,"04",17
"46530",89,"04",17
"46531",89,"04",17
"46532",89,"04",17
"46533",89,"04",17
"46534",89,"04",17
"46535",89,"04",17
"46536",89,"04",17
"46537",89,"04",17
"46538",89,"04",17
"46539",89,"04",17
"46540",89,"04",17
"46541",89,"04",17
"46542",89,"04",17
"46543",89,"04",17
"46544",89,"04",17
"46545",89,"04",17
"46546",88,"04",16
"46547",89,"04",17
"46548",89,"04",17
"46549",89,"04",17
"46550",89,"04",17
"46551",89,"04",17
"46552",89,"04",17
"46553",89,"04",17
"46554",89,"04",17
"46555",88,"04",16
"46556",88,"04",16
"46557",89,"04",17
"46558",89,"04",17
"46559",89,"04",17
"46560",88,"04",16
"46561",88,"04",16
"46562",89,"04",17
"46563",89,"04",17
"46564",88,"04",16
"46565",88,"04",16
"46566",88,"04",16
"46567",88,"04",16
"46568",88,"04",16
"46569",88,"04",16
"46570",88,"04",16
"46571",88,"04",16
"46572",88,"04",16
"46573",88,"04",16
"46574",88,"04",16
"46575",88,"04",16
"46576",88,"04",16
"46577",88,"04",16
"46578",88,"04",16
"46579",88,"04",16
"46580",88,"04",16
"46581",88,"04",16
"46582",88,"04",16
"46583",88,"04",16
"46584",88,"04",16
"46585",88,"04",16
"46586",88,"04",16
"46587",88,"04",16
"46588",88,"04",16
"46589",88,"04",16
"46590",88,"04",16
"46591",88,"04",16
"46592",87,"04",15
"46593",88,"04",16
"46594",87,"04",15
"46595",87,"04",15
"46596",87,"04",15
"46597",87,"04",15
"46598",87,"04",15
"46599",88,"04",16
"46600",88,"04",16
"46601",87,"04",15
"46602",87,"04",15
"46603",87,"04",15
"46604",87,"04",15
"46605",87,"04",15
"46606",87,"04",15
"46607",87,"04",15
"46608",87,"04",15
"46609",87,"04",15
"46610",87,"04",15
"46611",87,"04",15
"46612",87,"04",15
"46613",87,"04",15
"46614",87,"04",15
"46615",87,"04",15
"46616",87,"04",15
"46617",87,"04",15
"46618",87,"04",15
"46619",87,"04",15
"46620",87,"04",15
"46621",87,"04",15
"46622",87,"04",15
"46623",87,"04",15
"46624",87,"04",15
"46625",87,"04",15
"46626",87,"04",15
"46627",87,"04",15
"46628",87,"04",15
"46629",87,"04",15
"46630",87,"04",15
"46631",87,"04",15
"46632",87,"04",15
"46633",86,"04",14
"46634",86,"04",14
"46635",86,"04",14
"46636",87,"04",15
"46637",86,"04",14
"46638",87,"04",15
"46639",87,"04",15
"46640",87,"04",15
"46641",86,"04",14
"46642",86,"04",14
"46643",86,"04",14
"46644",86,"04",14
"46645",86,"04",14
"46646",86,"04",14
"46647",86,"04",14
"46648",86,"04",14
"46649",86,"04",14
"46650",86,"04",14
"46651",86,"04",14
"46652",86,"04",14
"46653",87,"04",15
"46654",87,"04",15
"46655",87,"04",15
"46656",87,"04",15
"46657",87,"04",15
"46658",87,"04",15
"46659",87,"04",15
"46660",87,"04",15
"46661",87,"04",15
"46662",87,"04",15
"46663",87,"04",15
"46664",87,"04",15
"46665",87,"04",15
"46666",87,"04",15
"46667",87,"04",15
"46668",86,"04",14
"46669",86,"04",14
"46670",86,"04",14
"46671",86,"04",14
"46672",87,"04",15
"46673",87,"04",15
"46674",87,"04",15
"46675",87,"04",15
"46676",86,"04",14
"46677",86,"04",14
"46678",86,"04",14
"46679",86,"04",14
"46680",86,"04",14
"46681",86,"04",14
"46682",86,"04",14
"46683",86,"04",14
"46684",86,"04",14
"46685",86,"04",14
"46686",86,"04",14
"46687",86,"04",14
"46688",86,"04",14
"46689",86,"04",14
"46690",86,"04",14
"46691",86,"04",14
"46692",86,"04",14
"46693",86,"04",14
"46694",86,"04",14
"46695",86,"04",14
"46696",86,"04",14
"46697",86,"04",14
"46698",86,"04",14
"46699",86,"04",14
"46700",86,"04",14
"46701",86,"04",14
"46702",86,"04",14
"46703",86,"04",14
"46704",86,"04",14
"46705",86,"04",14
"46706",86,"04",14
"46707",85,"04",13
"46708",86,"04",14
"46709",85,"04",13
"46710",85,"04",13
"46711",86,"04",14
"46712",86,"04",14
"46713",86,"04",14
"46714",86,"04",14
"46715",86,"04",14
"46716",85,"04",13
"46717",85,"04",13
"46718",85,"04",13
"46719",85,"04",13
"46720",85,"04",13
"46721",85,"04",13
"46722",85,"04",13
"46723",85,"04",13
"46724",85,"04",13
"46725",85,"04",13
"46726",85,"04",13
"46727",85,"04",13
"46728",85,"04",13
"46729",85,"04",13
"46730",85,"04",13
"46731",85,"04",13
"46732",85,"04",13
"46733",85,"04",13
"46734",85,"04",13
"46735",85,"04",13
"46736",85,"04",13
"46737",85,"04",13
"46738",85,"04",13
"46739",85,"04",13
"46740",85,"04",13
"46741",85,"04",13
"46742",85,"04",13
"46743",85,"04",13
"46744",85,"04",13
"46745",85,"04",13
"46746",85,"04",13
"46747",85,"04",13
"46748",85,"04",13
"46749",85,"04",13
"46750",85,"04",13
"46751",85,"04",13
"46752",85,"04",13
"46753",85,"04",13
"46754",85,"04",13
"46755",85,"04",13
"46756",85,"04",13
"46757",84,"04",12
"46758",84,"04",12
"46759",84,"04",12
"46760",84,"04",12
"46761",84,"04",12
"46762",84,"04",12
"46763",85,"04",13
"46764",85,"04",13
"46765",85,"04",13
"46766",84,"04",12
"46767",84,"04",12
"46768",84,"04",12
"46769",84,"04",12
"46770",84,"04",12
"46771",84,"04",12
"46772",84,"04",12
"46773",84,"04",12
"46774",84,"04",12
"46775",84,"04",12
"46776",84,"04",12
"46777",84,"04",12
"46778",84,"04",12
"46779",84,"04",12
"46780",84,"04",12
"46781",84,"04",12
"46782",84,"04",12
"46783",84,"04",12
"46784",84,"04",12
"46785",84,"04",12
"46786",84,"04",12
"46787",84,"04",12
"46788",84,"04",12
"46789",84,"04",12
"46790",84,"04",12
"46791",84,"04",12
"46792",84,"04",12
"46793",84,"04",12
"46794",84,"04",12
"46795",84,"04",12
"46796",84,"04",12
"46797",84,"04",12
"46798",84,"04",12
"46799",84,"04",12
"46800",84,"04",12
"46801",84,"04",12
"46802",84,"04",12
"46803",84,"04",12
"46804",83,"04",11
"46805",83,"04",11
"46806",83,"04",11
"46807",83,"04",11
"46808",83,"04",11
"46809",83,"04",11
"46810",83,"04",11
"46811",83,"04",11
"46812",83,"04",11
"46813",83,"04",11
"46814",83,"04",11
"46815",83,"04",11
"46816",83,"04",11
"46817",83,"04",11
"46818",83,"04",11
"46819",83,"04",11
"46820",83,"04",11
"46821",83,"04",11
"46822",83,"04",11
"46823",83,"04",11
"46824",83,"04",11
"46825",83,"04",11
"46826",83,"04",11
"46827",83,"04",11
"46828",83,"04",11
"46829",83,"04",11
"46830",83,"04",11
"46831",83,"04",11
"46832",83,"04",11
"46833",83,"04",11
"46834",83,"04",11
"46835",83,"04",11
"46836",83,"04",11
"46837",83,"04",11
"46838",83,"04",11
"46839",83,"04",11
"46840",83,"04",11
"46841",83,"04",11
"46842",83,"04",11
"46843",83,"04",11
"46844",83,"04",11
"46845",83,"04",11
"46846",83,"04",11
"46847",83,"04",11
"46848",83,"04",11
"46849",83,"04",11
"46850",82,"04",10
"46851",82,"04",10
"46852",83,"04",11
"46853",83,"04",11
"46854",83,"04",11
"46855",83,"04",11
"46856",82,"04",10
"46857",82,"04",10
"46858",82,"04",10
"46859",82,"04",10
"46860",82,"04",10
"46861",82,"04",10
"46862",82,"04",10
"46863",82,"04",10
"46864",82,"04",10
"46865",82,"04",10
"46866",82,"04",10
"46867",82,"04",10
"46868",82,"04",10
"46869",82,"04",10
"46870",82,"04",10
"46871",82,"04",10
"46872",82,"04",10
"46873",82,"04",10
"46874",82,"04",10
"46875",82,"04",10
"46876",82,"04",10
"46877",82,"04",10
"46878",82,"04",10
"46879",82,"04",10
"46880",82,"04",10
"46881",82,"04",10
"46882",82,"04",10
"46883",82,"04",10
"46884",82,"04",10
"46885",82,"04",10
"46886",82,"04",10
"46887",82,"04",10
"46888",81,"04",9
"46889",82,"04",10
"46890",82,"04",10
"46891",82,"04",10
"46892",81,"04",9
"46893",81,"04",9
"46894",81,"04",9
"46895",81,"04",9
"46896",81,"04",9
"46897",81,"04",9
"46898",81,"04",9
"46899",81,"04",9
"46900",81,"04",9
"46901",81,"04",9
"46902",81,"04",9
"46903",81,"04",9
"46904",80,"04",8
"46905",80,"04",8
"46906",80,"04",8
"46907",80,"04",8
"46908",87,"04",15
"46909",87,"04",15
"46910",87,"04",15
"46911",87,"04",15
"46912",88,"04",16
"46913",87,"04",15
"46914",88,"04",16
"46915",88,"04",16
"46916",87,"04",15
"46917",87,"04",15
"46918",87,"04",15
"46919",87,"04",15
"46920",87,"04",15
"46921",87,"04",15
"46922",87,"04",15
"46923",87,"04",15
"46924",87,"04",15
"46925",87,"04",15
"46926",87,"04",15
"46927",87,"04",15
"46928",87,"04",15
"46929",87,"04",15
"46930",87,"04",15
"46931",87,"04",15
"46932",87,"04",15
"46933",87,"04",15
"46934",87,"04",15
"46935",87,"04",15
"46936",87,"04",15
"46937",87,"04",15
"46938",87,"04",15
"46939",87,"04",15
"46940",87,"04",15
"46941",87,"04",15
"46942",87,"04",15
"46943",87,"04",15
"46944",87,"04",15
"46945",87,"04",15
"46946",87,"04",15
"46947",87,"04",15
"46948",87,"04",15
"46949",87,"04",15
"46950",87,"04",15
"46951",87,"04",15
"46952",86,"04",14
"46953",86,"04",14
"46954",86,"04",14
"46955",87,"04",15
"46956",86,"04",14
"46957",86,"04",14
"46958",87,"04",15
"46959",87,"04",15
"46960",87,"04",15
"46961",87,"04",15
"46962",87,"04",15
"46963",86,"04",14
"46964",86,"04",14
"46965",86,"04",14
"46966",86,"04",14
"46967",86,"04",14
"46968",86,"04",14
"46969",86,"04",14
"46970",86,"04",14
"46971",86,"04",14
"46972",86,"04",14
"46973",86,"04",14
"46974",86,"04",14
"46975",86,"04",14
"46976",86,"04",14
"46977",86,"04",14
"46978",86,"04",14
"46979",86,"04",14
"46980",86,"04",14
"46981",86,"04",14
"46982",86,"04",14
"46983",86,"04",14
"46984",86,"04",14
"46985",86,"04",14
"46986",86,"04",14
"46987",86,"04",14
"46988",86,"04",14
"46989",86,"04",14
"46990",86,"04",14
"46991",86,"04",14
"46992",85,"04",13
"46993",86,"04",14
"46994",86,"04",14
"46995",85,"04",13
"46996",86,"04",14
"46997",86,"04",14
"46998",85,"04",13
"46999",85,"04",13
"47000",85,"04",13
"47001",86,"04",14
"47002",86,"04",14
"47003",86,"04",14
"47004",85,"04",13
"47005",86,"04",14
"47006",85,"04",13
"47007",85,"04",13
"47008",85,"04",13
"47009",85,"04",13
"47010",85,"04",13
"47011",85,"04",13
"47012",85,"04",13
"47013",85,"04",13
"47014",85,"04",13
"47015",85,"04",13
"47016",85,"04",13
"47017",85,"04",13
"47018",85,"04",13
"47019",85,"04",13
"47020",85,"04",13
"47021",85,"04",13
"47022",85,"04",13
"47023",85,"04",13
"47024",85,"04",13
"47025",85,"04",13
"47026",85,"04",13
"47027",85,"04",13
"47028",85,"04",13
"47029",85,"04",13
"47030",85,"04",13
"47031",85,"04",13
"47032",85,"04",13
"47033",85,"04",13
"47034",85,"04",13
"47035",85,"04",13
"47036",85,"04",13
"47037",84,"04",12
"47038",85,"04",13
"47039",85,"04",13
"47040",85,"04",13
"47041",85,"04",13
"47042",85,"04",13
"47043",85,"04",13
"47044",84,"04",12
"47045",84,"04",12
"47046",84,"04",12
"47047",84,"04",12
"47048",84,"04",12
"47049",84,"04",12
"47050",85,"04",13
"47051",84,"04",12
"47052",84,"04",12
"47053",85,"04",13
"47054",84,"04",12
"47055",85,"04",13
"47056",85,"04",13
"47057",84,"04",12
"47058",85,"04",13
"47059",84,"04",12
"47060",84,"04",12
"47061",84,"04",12
"47062",84,"04",12
"47063",84,"04",12
"47064",84,"04",12
"47065",84,"04",12
"47066",84,"04",12
"47067",84,"04",12
"47068",84,"04",12
"47069",84,"04",12
"47070",84,"04",12
"47071",84,"04",12
"47072",84,"04",12
"47073",84,"04",12
"47074",84,"04",12
"47075",84,"04",12
"47076",84,"04",12
"47077",84,"04",12
"47078",84,"04",12
"47079",84,"04",12
"47080",84,"04",12
"47081",84,"04",12
"47082",84,"04",12
"47083",84,"04",12
"47084",84,"04",12
"47085",84,"04",12
"47086",84,"04",12
"47087",83,"04",11
"47088",84,"04",12
"47089",84,"04",12
"47090",84,"04",12
"47091",84,"04",12
"47092",83,"04",11
"47093",84,"04",12
"47094",83,"04",11
"47095",83,"04",11
"47096",84,"04",12
"47097",83,"04",11
"47098",83,"04",11
"47099",83,"04",11
"47100",83,"04",11
"47101",84,"04",12
"47102",84,"04",12
"47103",83,"04",11
"47104",83,"04",11
"47105",83,"04",11
"47106",83,"04",11
"47107",83,"04",11
"47108",83,"04",11
"47109",83,"04",11
"47110",83,"04",11
"47111",83,"04",11
"47112",83,"04",11
"47113",83,"04",11
"47114",83,"04",11
"47115",83,"04",11
"47116",83,"04",11
"47117",83,"04",11
"47118",83,"04",11
"47119",83,"04",11
"47120",83,"04",11
"47121",83,"04",11
"47122",83,"04",11
"47123",83,"04",11
"47124",83,"04",11
"47125",83,"04",11
"47126",83,"04",11
"47127",83,"04",11
"47128",83,"04",11
"47129",83,"04",11
"47130",83,"04",11
"47131",83,"04",11
"47132",83,"04",11
"47133",83,"04",11
"47134",83,"04",11
"47135",83,"04",11
"47136",83,"04",11
"47137",83,"04",11
"47138",83,"04",11
"47139",83,"04",11
"47140",83,"04",11
"47141",83,"04",11
"47142",83,"04",11
"47143",82,"04",10
"47144",82,"04",10
"47145",82,"04",10
"47146",83,"04",11
"47147",82,"04",10
"47148",82,"04",10
"47149",82,"04",10
"47150",82,"04",10
"47151",82,"04",10
"47152",82,"04",10
"47153",82,"04",10
"47154",82,"04",10
"47155",82,"04",10
"47156",82,"04",10
"47157",82,"04",10
"47158",82,"04",10
"47159",82,"04",10
"47160",82,"04",10
"47161",82,"04",10
"47162",82,"04",10
"47163",82,"04",10
"47164",82,"04",10
"47165",82,"04",10
"47166",82,"04",10
"47167",82,"04",10
"47168",82,"04",10
"47169",82,"04",10
"47170",82,"04",10
"47171",82,"04",10
"47172",82,"04",10
"47173",82,"04",10
"47174",82,"04",10
"47175",81,"04",9
"47176",82,"04",10
"47177",82,"04",10
"47178",82,"04",10
"47179",81,"04",9
"47180",81,"04",9
"47181",81,"04",9
"47182",81,"04",9
"47183",81,"04",9
"47184",81,"04",9
"47185",81,"04",9
"47186",81,"04",9
"47187",81,"04",9
"47188",81,"04",9
"47189",81,"04",9
"47190",81,"04",9
"47191",81,"04",9
"47192",80,"04",8
"47193",80,"04",8
"47194",80,"04",8
"47195",80,"04",8
"47196",80,"04",8
"47197",80,"04",8
"47198",80,"04",8
"47199",79,"04",7
"47200",79,"04",7
"47201",79,"04",7
"47202",79,"04",7
"47203",79,"04",7
"47204",79,"04",7
"47205",79,"04",7
"47206",78,"04",6
"47207",78,"04",6
"47208",78,"04",6
"47209",78,"04",6
"47210",78,"04",6
"47211",78,"04",6
"47212",78,"04",6
"47213",78,"04",6
"47214",78,"04",6
"47215",78,"04",6
"47216",79,"04",7
"47217",79,"04",7
"47218",78,"04",6
"47219",79,"04",7
"47220",78,"04",6
"47221",76,"04",4
"47222",76,"04",4
"47223",77,"04",5
"47224",77,"04",5
"47225",77,"04",5
"47226",77,"04",5
"47227",77,"04",5
"47228",77,"04",5
"47229",77,"04",5
"47230",75,"04",3
"47231",75,"04",3
"47232",76,"04",4
"47233",76,"04",4
"47234",74,"04",2
"47235",74,"04",2
"47236",75,"04",3
"47237",75,"04",3
"47238",75,"04",3
"47239",75,"04",3
"47240",75,"04",3
"47241",74,"04",2
"47242",74,"04",2
"47243",74,"04",2
"47244",74,"04",2
"47245",74,"04",2
"47246",74,"04",2
"47247",74,"04",2
"47248",74,"04",2
"47249",74,"04",2
"47250",74,"04",2
"47251",74,"04",2
"47252",74,"04",2
"47253",74,"04",2
"47254",74,"04",2
"47255",87,"04",15
"47256",88,"04",16
"47257",88,"04",16
"47258",88,"04",16
"47259",88,"04",16
"47260",88,"04",16
"47261",88,"04",16
"47262",88,"04",16
"47263",88,"04",16
"47264",88,"04",16
"47265",87,"04",15
"47266",87,"04",15
"47267",87,"04",15
"47268",87,"04",15
"47269",87,"04",15
"47270",87,"04",15
"47271",88,"04",16
"47272",88,"04",16
"47273",88,"04",16
"47274",87,"04",15
"47275",87,"04",15
"47276",87,"04",15
"47277",87,"04",15
"47278",87,"04",15
"47279",87,"04",15
"47280",87,"04",15
"47281",87,"04",15
"47282",87,"04",15
"47283",87,"04",15
"47284",87,"04",15
"47285",87,"04",15
"47286",87,"04",15
"47287",87,"04",15
"47288",87,"04",15
"47289",87,"04",15
"47290",87,"04",15
"47291",87,"04",15
"47292",87,"04",15
"47293",87,"04",15
"47294",87,"04",15
"47295",87,"04",15
"47296",87,"04",15
"47297",87,"04",15
